,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
93,2022-12-14,303.70588654056934,279.08255619589886,325.5591741056455,303.70588654056934,303.70588654056934,-0.6385461912636887,-0.6385461912636887,-0.6385461912636887,-0.6385461912636887,-0.6385461912636887,-0.6385461912636887,0.0,0.0,0.0,303.06734034930565
94,2022-12-15,304.4348092401965,281.07166747994876,328.7463328130667,304.4348092401965,304.4348092401965,0.28614327020466607,0.28614327020466607,0.28614327020466607,0.28614327020466607,0.28614327020466607,0.28614327020466607,0.0,0.0,0.0,304.72095251040116
95,2022-12-16,305.16373193982366,280.17120758030325,328.26388655986216,305.16373193982366,305.16373193982366,-0.20246679171370213,-0.20246679171370213,-0.20246679171370213,-0.20246679171370213,-0.20246679171370213,-0.20246679171370213,0.0,0.0,0.0,304.96126514811
96,2022-12-19,307.35050003870504,282.56744850496176,329.96339317205974,307.35050003870504,307.35050003870504,-1.4859182363921835,-1.4859182363921835,-1.4859182363921835,-1.4859182363921835,-1.4859182363921835,-1.4859182363921835,0.0,0.0,0.0,305.86458180231284
97,2022-12-20,308.0794227449193,282.1171185715103,330.9069361183604,308.0794227449193,308.0794227449193,-2.926151356098521,-2.926151356098521,-2.926151356098521,-2.926151356098521,-2.926151356098521,-2.926151356098521,0.0,0.0,0.0,305.1532713888208
98,2022-12-21,308.8083454511336,284.4066619452998,331.84974681496425,308.8083454511336,308.8083454511336,-0.6385461912621913,-0.6385461912621913,-0.6385461912621913,-0.6385461912621913,-0.6385461912621913,-0.6385461912621913,0.0,0.0,0.0,308.1697992598714
99,2022-12-22,309.5372681573479,286.66710324286436,334.1637024443327,309.5372681573479,309.5372681573479,0.2861432702038805,0.2861432702038805,0.2861432702038805,0.2861432702038805,0.2861432702038805,0.2861432702038805,0.0,0.0,0.0,309.8234114275518
100,2022-12-23,310.2661908635622,286.0325340283791,333.018413757498,310.2661908635622,310.2661908635622,-0.20246679171294737,-0.20246679171294737,-0.20246679171294737,-0.20246679171294737,-0.20246679171294737,-0.20246679171294737,0.0,0.0,0.0,310.06372407184926
101,2022-12-27,313.18188168841937,286.7486196373503,333.67060610601726,313.18188168841937,313.18188168841937,-2.9261513560973027,-2.9261513560973027,-2.9261513560973027,-2.9261513560973027,-2.9261513560973027,-2.9261513560973027,0.0,0.0,0.0,310.25573033232206
102,2022-12-28,313.91080439463366,290.04149901772985,338.4125848452801,313.91080439463366,313.91080439463366,-0.6385461912598827,-0.6385461912598827,-0.6385461912598827,-0.6385461912598827,-0.6385461912598827,-0.6385461912598827,0.0,0.0,0.0,313.2722582033738
103,2022-12-29,314.63972710084795,291.5784083937593,338.43255224233764,314.63972710084795,314.63972710084795,0.2861432702034489,0.2861432702034489,0.2861432702034489,0.2861432702034489,0.2861432702034489,0.2861432702034489,0.0,0.0,0.0,314.9258703710514
104,2022-12-30,315.36864975402403,290.7880275829898,338.35585524772216,315.36864975402403,315.36864975402403,-0.20246679171184567,-0.20246679171184567,-0.20246679171184567,-0.20246679171184567,-0.20246679171184567,-0.20246679171184567,0.0,0.0,0.0,315.1661829623122
105,2023-01-03,318.2843403667283,291.81110059046904,339.3146923715159,318.2843403667283,318.2843403667283,-2.926151356097194,-2.926151356097194,-2.926151356097194,-2.926151356097194,-2.926151356097194,-2.926151356097194,0.0,0.0,0.0,315.3581890106311
106,2023-01-04,319.0132630199044,295.00153048810733,340.42491861764336,319.0132630199044,319.0132630199044,-0.6385461912583852,-0.6385461912583852,-0.6385461912583852,-0.6385461912583852,-0.6385461912583852,-0.6385461912583852,0.0,0.0,0.0,318.374716828646
107,2023-01-05,319.7421856730805,295.6683593942667,343.1978957831991,319.7421856730805,319.7421856730805,0.28614327020548386,0.28614327020548386,0.28614327020548386,0.28614327020548386,0.28614327020548386,0.28614327020548386,0.0,0.0,0.0,320.02832894328594
108,2023-01-06,320.47110832625657,295.9836357588429,344.5924319406892,320.47110832625657,320.47110832625657,-0.20246679171109072,-0.20246679171109072,-0.20246679171109072,-0.20246679171109072,-0.20246679171109072,-0.20246679171109072,0.0,0.0,0.0,320.26864153454545
109,2023-01-09,322.6578762857848,298.07425997833957,346.404518075338,322.6578762857848,322.6578762857848,-1.4859182363994912,-1.4859182363994912,-1.4859182363994912,-1.4859182363994912,-1.4859182363994912,-1.4859182363994912,0.0,0.0,0.0,321.17195804938535
110,2023-01-10,323.38679893896085,295.0998939901695,347.26225763364386,323.38679893896085,323.38679893896085,-2.9261513560948686,-2.9261513560948686,-2.9261513560948686,-2.9261513560948686,-2.9261513560948686,-2.9261513560948686,0.0,0.0,0.0,320.460647582866
111,2023-01-11,324.1157215921369,299.61106074099644,347.93165717279635,324.1157215921369,324.1157215921369,-0.6385461912669632,-0.6385461912669632,-0.6385461912669632,-0.6385461912669632,-0.6385461912669632,-0.6385461912669632,0.0,0.0,0.0,323.4771754008699
112,2023-01-12,324.84464362263276,301.208482314624,349.40877348709773,324.84464362263276,324.84464362263276,0.28614327020540636,0.28614327020540636,0.28614327020540636,0.28614327020540636,0.28614327020540636,0.28614327020540636,0.0,0.0,0.0,325.13078689283816
113,2023-01-13,325.5735656531286,300.3016308099818,348.8453198049188,325.5735656531286,325.5735656531286,-0.20246679171033577,-0.20246679171033577,-0.20246679171033577,-0.20246679171033577,-0.20246679171033577,-0.20246679171033577,0.0,0.0,0.0,325.37109886141826
114,2023-01-17,328.4892537751118,302.5516508644897,350.0144256716084,328.4892537751118,328.4892537751118,-2.926151356094759,-2.926151356094759,-2.926151356094759,-2.926151356094759,-2.926151356094759,-2.926151356094759,0.0,0.0,0.0,325.56310241901707
115,2023-01-18,329.21817580560764,304.6340246336429,353.64575873361474,329.21817580560764,329.21817580560764,-0.6385461912654657,-0.6385461912654657,-0.6385461912654657,-0.6385461912654657,-0.6385461912654657,-0.6385461912654657,0.0,0.0,0.0,328.5796296143422
116,2023-01-19,329.94709783610347,304.57955751072564,354.0185876088493,329.94709783610347,329.94709783610347,0.28614327020462077,0.28614327020462077,0.28614327020462077,0.28614327020462077,0.28614327020462077,0.28614327020462077,0.0,0.0,0.0,330.23324110630807
117,2023-01-20,330.67601986659923,305.44269743857154,354.3586656768484,330.67601986659923,330.67601986659923,-0.20246679170940723,-0.20246679170940723,-0.20246679170940723,-0.20246679170940723,-0.20246679170940723,-0.20246679170940723,0.0,0.0,0.0,330.4735530748898
118,2023-01-23,332.8627859580867,307.6026346871593,352.9504608890068,332.8627859580867,332.8627859580867,-1.4859182363896617,-1.4859182363896617,-1.4859182363896617,-1.4859182363896617,-1.4859182363896617,-1.4859182363896617,0.0,0.0,0.0,331.37686772169707
119,2023-01-24,333.5917079885825,305.423556676145,354.70054182989526,333.5917079885825,333.5917079885825,-2.9261513560946497,-2.9261513560946497,-2.9261513560946497,-2.9261513560946497,-2.9261513560946497,-2.9261513560946497,0.0,0.0,0.0,330.6655566324879
120,2023-01-25,333.84174501943534,309.0776744986362,358.0341559338166,333.84174501943534,333.84174501943534,-0.6385461912631571,-0.6385461912631571,-0.6385461912631571,-0.6385461912631571,-0.6385461912631571,-0.6385461912631571,0.0,0.0,0.0,333.20319882817216
121,2023-01-26,334.09178205028815,312.37530258506524,358.02420528156665,334.09178205028815,334.09178205028815,0.2861432702041892,0.2861432702041892,0.2861432702041892,0.2861432702041892,0.2861432702041892,0.2861432702041892,0.0,0.0,0.0,334.37792532049235
122,2023-01-27,334.34181908114095,310.53678186677365,359.5120548496832,334.34181908114095,334.34181908114095,-0.20246679171354773,-0.20246679171354773,-0.20246679171354773,-0.20246679171354773,-0.20246679171354773,-0.20246679171354773,0.0,0.0,0.0,334.1393522894274
123,2023-01-30,335.09193017369944,310.49263649933965,358.1638356902347,335.09193017369944,335.09193017369944,-1.4859182363917027,-1.4859182363917027,-1.4859182363917027,-1.4859182363917027,-1.4859182363917027,-1.4859182363917027,0.0,0.0,0.0,333.60601193730776
124,2023-01-31,335.34196720455225,307.64680095061715,356.0633173435443,335.34196720455225,335.34196720455225,-2.926151356093433,-2.926151356093433,-2.926151356093433,-2.926151356093433,-2.926151356093433,-2.926151356093433,0.0,0.0,0.0,332.4158158484588
125,2023-02-01,335.59200423540506,311.4500746701507,357.90439748925667,335.59200423540506,335.59200423540506,-0.6385461912709234,-0.6385461912709234,-0.6385461912709234,-0.6385461912709234,-0.6385461912709234,-0.6385461912709234,0.0,0.0,0.0,334.95345804413415
126,2023-02-02,335.84204126625787,312.7342805521188,360.1321376314909,335.84204126625787,335.84204126625787,0.2861432702037577,0.2861432702037577,0.2861432702037577,0.2861432702037577,0.2861432702037577,0.2861432702037577,0.0,0.0,0.0,336.1281845364616
127,2023-02-03,336.0920782971107,312.6848493093455,362.84345357007845,336.0920782971107,336.0920782971107,-0.2024667917124461,-0.2024667917124461,-0.2024667917124461,-0.2024667917124461,-0.2024667917124461,-0.2024667917124461,0.0,0.0,0.0,335.88961150539825
128,2023-02-06,335.6411620748656,310.47870759139187,356.71152082212285,335.6411620748656,335.6411620748656,-1.485918236394929,-1.485918236394929,-1.485918236394929,-1.485918236394929,-1.485918236394929,-1.485918236394929,0.0,0.0,0.0,334.15524383847065
129,2023-02-07,335.4908566674505,309.3798982125943,355.0668580120813,335.4908566674505,335.4908566674505,-2.926151356098639,-2.926151356098639,-2.926151356098639,-2.926151356098639,-2.926151356098639,-2.926151356098639,0.0,0.0,0.0,332.5647053113519
130,2023-02-08,335.34055126003545,312.34847835846693,357.03948668259164,335.34055126003545,335.34055126003545,-0.6385461912686148,-0.6385461912686148,-0.6385461912686148,-0.6385461912686148,-0.6385461912686148,-0.6385461912686148,0.0,0.0,0.0,334.7020050687668
131,2023-02-09,335.1902458526204,312.4554542431953,361.8125233326743,335.1902458526204,335.1902458526204,0.28614327020332614,0.28614327020332614,0.28614327020332614,0.28614327020332614,0.28614327020332614,0.28614327020332614,0.0,0.0,0.0,335.4763891228238
132,2023-02-10,335.0399404452054,311.9056214279488,360.49184359065197,335.0399404452054,335.0399404452054,-0.20246679171169113,-0.20246679171169113,-0.20246679171169113,-0.20246679171169113,-0.20246679171169113,-0.20246679171169113,0.0,0.0,0.0,334.8374736534937
133,2023-02-13,334.5890242229603,311.23180637401856,357.6358987248094,334.5890242229603,334.5890242229603,-1.485918236398155,-1.485918236398155,-1.485918236398155,-1.485918236398155,-1.485918236398155,-1.485918236398155,0.0,0.0,0.0,333.1031059865621
134,2023-02-14,334.4387188155452,306.65681925273566,355.28227706428754,334.4387188155452,334.4387188155452,-2.9261513560952053,-2.9261513560952053,-2.9261513560952053,-2.9261513560952053,-2.9261513560952053,-2.9261513560952053,0.0,0.0,0.0,331.51256745945
135,2023-02-15,334.2884134081302,309.49028174865737,357.749448833888,334.2884134081302,334.2884134081302,-0.6385461912679288,-0.6385461912679288,-0.6385461912679288,-0.6385461912679288,-0.6385461912679288,-0.6385461912679288,0.0,0.0,0.0,333.6498672168623
136,2023-02-16,334.13810798532,310.3797862057292,358.19130024195834,334.13810798532,334.13810798532,0.28614327020254055,0.28614327020254055,0.28614327020254055,0.28614327020254055,0.28614327020254055,0.28614327020254055,0.0,0.0,0.0,334.42425125552256
137,2023-02-17,333.9878025625097,309.56125467368474,358.3316773118602,333.9878025625097,333.9878025625097,-0.2024667917107626,-0.2024667917107626,-0.2024667917107626,-0.2024667917107626,-0.2024667917107626,-0.2024667917107626,0.0,0.0,0.0,333.78533577079895
138,2023-02-21,333.38658087126885,306.5050100863434,352.32029607481013,333.38658087126885,333.38658087126885,-2.926151356095096,-2.926151356095096,-2.926151356095096,-2.926151356095096,-2.926151356095096,-2.926151356095096,0.0,0.0,0.0,330.46042951517376
139,2023-02-22,333.23627544845857,309.89348329528195,356.3714518178206,333.23627544845857,333.23627544845857,-0.6385461912656202,-0.6385461912656202,-0.6385461912656202,-0.6385461912656202,-0.6385461912656202,-0.6385461912656202,0.0,0.0,0.0,332.59772925719295
140,2023-02-23,333.08597002564835,308.07861954240883,356.8401849010098,333.08597002564835,333.08597002564835,0.2861432702049296,0.2861432702049296,0.2861432702049296,0.2861432702049296,0.2861432702049296,0.2861432702049296,0.0,0.0,0.0,333.3721132958533
141,2023-02-24,332.9356646028381,308.69144492689134,357.23802485157466,332.9356646028381,332.9356646028381,-0.20246679171472995,-0.20246679171472995,-0.20246679171472995,-0.20246679171472995,-0.20246679171472995,-0.20246679171472995,0.0,0.0,0.0,332.7331978111233
142,2023-02-27,332.48474833440736,306.0921518033751,356.15939169378987,332.48474833440736,332.48474833440736,-1.4859182364034218,-1.4859182364034218,-1.4859182364034218,-1.4859182364034218,-1.4859182364034218,-1.4859182364034218,0.0,0.0,0.0,330.9988300980039
143,2023-02-28,332.3344429115972,306.1800600657881,353.59158063646487,332.3344429115972,332.3344429115972,-2.9261513560991936,-2.9261513560991936,-2.9261513560991936,-2.9261513560991936,-2.9261513560991936,-2.9261513560991936,0.0,0.0,0.0,329.408291555498
144,2023-03-01,332.1841375174082,306.716738682263,355.42064468426094,332.1841375174082,332.1841375174082,-0.6385461912633112,-0.6385461912633112,-0.6385461912633112,-0.6385461912633112,-0.6385461912633112,-0.6385461912633112,0.0,0.0,0.0,331.5455913261449
145,2023-03-02,332.03383212321927,308.4302597765032,356.3021418809704,332.03383212321927,332.03383212321927,0.286143270204144,0.286143270204144,0.286143270204144,0.286143270204144,0.286143270204144,0.286143270204144,0.0,0.0,0.0,332.3199753934234
146,2023-03-03,331.88352672903034,306.5211988729053,355.6151388428498,331.88352672903034,331.88352672903034,-0.20246679171380166,-0.20246679171380166,-0.20246679171380166,-0.20246679171380166,-0.20246679171380166,-0.20246679171380166,0.0,0.0,0.0,331.68105993731655
147,2023-03-06,331.4326105464635,304.56837521950126,356.1314020617884,331.4326105464635,331.4326105464635,-1.4859182363903665,-1.4859182363903665,-1.4859182363903665,-1.4859182363903665,-1.4859182363903665,-1.4859182363903665,0.0,0.0,0.0,329.9466923100731
148,2023-03-07,331.28230515227455,304.0211611403631,351.94850311644024,331.28230515227455,331.28230515227455,-2.9261513560990844,-2.9261513560990844,-2.9261513560990844,-2.9261513560990844,-2.9261513560990844,-2.9261513560990844,0.0,0.0,0.0,328.3561537961755
149,2023-03-08,331.13199975808556,304.79356817921996,353.61580945784067,331.13199975808556,331.13199975808556,-0.6385461912626254,-0.6385461912626254,-0.6385461912626254,-0.6385461912626254,-0.6385461912626254,-0.6385461912626254,0.0,0.0,0.0,330.49345356682295
150,2023-03-09,330.9816943638966,307.36122983726233,354.9891197450219,330.9816943638966,330.9816943638966,0.2861432702040665,0.2861432702040665,0.2861432702040665,0.2861432702040665,0.2861432702040665,0.2861432702040665,0.0,0.0,0.0,331.2678376341007
151,2023-03-10,330.83138896970763,308.0616684364038,353.70764652598257,330.83138896970763,330.83138896970763,-0.20246679171287316,-0.20246679171287316,-0.20246679171287316,-0.20246679171287316,-0.20246679171287316,-0.20246679171287316,0.0,0.0,0.0,330.62892217799475
152,2023-03-13,330.4165506045895,305.2218711135735,351.823160023351,330.4165506045895,330.4165506045895,-1.4859182363935923,-1.4859182363935923,-1.4859182363935923,-1.4859182363935923,-1.4859182363935923,-1.4859182363935923,0.0,0.0,0.0,328.93063236819586
153,2023-03-14,330.27827114955005,304.6545139248702,350.83844854359774,330.27827114955005,330.27827114955005,-2.926151356097867,-2.926151356097867,-2.926151356097867,-2.926151356097867,-2.926151356097867,-2.926151356097867,0.0,0.0,0.0,327.3521197934522
154,2023-03-15,330.1399916945107,305.89075481398953,354.6591350717417,330.1399916945107,330.1399916945107,-0.6385461912603165,-0.6385461912603165,-0.6385461912603165,-0.6385461912603165,-0.6385461912603165,-0.6385461912603165,0.0,0.0,0.0,329.50144550325035
155,2023-03-16,330.0017122394713,306.7034774972629,353.02077586055753,330.0017122394713,330.0017122394713,0.2861432702032809,0.2861432702032809,0.2861432702032809,0.2861432702032809,0.2861432702032809,0.2861432702032809,0.0,0.0,0.0,330.2878555096746
156,2023-03-17,329.8634327844319,305.78987396238654,353.3991312237085,329.8634327844319,329.8634327844319,-0.20246679171194484,-0.20246679171194484,-0.20246679171194484,-0.20246679171194484,-0.20246679171194484,-0.20246679171194484,0.0,0.0,0.0,329.6609659927199
157,2023-03-20,329.4485944193137,303.86252122587916,351.7393686246492,329.4485944193137,329.4485944193137,-1.4859182363980037,-1.4859182363980037,-1.4859182363980037,-1.4859182363980037,-1.4859182363980037,-1.4859182363980037,0.0,0.0,0.0,327.9626761829157
158,2023-03-21,329.3103149642743,302.4393733609521,349.97645342207056,329.3103149642743,329.3103149642743,-2.9261513560966494,-2.9261513560966494,-2.9261513560966494,-2.9261513560966494,-2.9261513560966494,-2.9261513560966494,0.0,0.0,0.0,326.3841636081777
159,2023-03-22,329.17203550923495,305.3223823304013,351.2650903811255,329.17203550923495,329.17203550923495,-0.638546191268083,-0.638546191268083,-0.638546191268083,-0.638546191268083,-0.638546191268083,-0.638546191268083,0.0,0.0,0.0,328.5334893179669
160,2023-03-23,329.22631535475307,305.0203927202496,351.8433278594892,329.22631535475307,329.22631535475307,0.28614327020249525,0.28614327020249525,0.28614327020249525,0.28614327020249525,0.28614327020249525,0.28614327020249525,0.0,0.0,0.0,329.51245862495557
161,2023-03-24,329.2805952002713,306.4587465589328,352.3893184248498,329.2805952002713,329.2805952002713,-0.20246679171118986,-0.20246679171118986,-0.20246679171118986,-0.20246679171118986,-0.20246679171118986,-0.20246679171118986,0.0,0.0,0.0,329.07812840856013
162,2023-03-27,329.44343473682585,305.13047808035105,351.50678087114215,329.44343473682585,329.44343473682585,-1.4859182363837633,-1.4859182363837633,-1.4859182363837633,-1.4859182363837633,-1.4859182363837633,-1.4859182363837633,0.0,0.0,0.0,327.95751650044207
163,2023-03-28,329.49771458234403,302.6755964010386,350.4844316183081,329.49771458234403,329.49771458234403,-2.9261513560954326,-2.9261513560954326,-2.9261513560954326,-2.9261513560954326,-2.9261513560954326,-2.9261513560954326,0.0,0.0,0.0,326.5715632262486
164,2023-03-29,329.55199442786216,305.3987702742698,352.32648466336775,329.55199442786216,329.55199442786216,-0.6385461912657743,-0.6385461912657743,-0.6385461912657743,-0.6385461912657743,-0.6385461912657743,-0.6385461912657743,0.0,0.0,0.0,328.91344823659637
165,2023-03-30,329.60627427338034,305.77753431214177,355.2295108987883,329.60627427338034,329.60627427338034,0.2861432702052384,0.2861432702052384,0.2861432702052384,0.2861432702052384,0.2861432702052384,0.2861432702052384,0.0,0.0,0.0,329.89241754358557
166,2023-03-31,329.6605541188986,306.39930469096464,356.6197004958126,329.6605541188986,329.6605541188986,-0.202466791710088,-0.202466791710088,-0.202466791710088,-0.202466791710088,-0.202466791710088,-0.202466791710088,0.0,0.0,0.0,329.4580873271885
167,2023-04-03,329.82339365545306,303.8297941089795,353.13585459010767,329.82339365545306,329.82339365545306,-1.4859182363869892,-1.4859182363869892,-1.4859182363869892,-1.4859182363869892,-1.4859182363869892,-1.4859182363869892,0.0,0.0,0.0,328.3374754190661
168,2023-04-04,330.05325080340185,302.20607321165886,349.67056165377124,330.05325080340185,330.05325080340185,-2.926151356095323,-2.926151356095323,-2.926151356095323,-2.926151356095323,-2.926151356095323,-2.926151356095323,0.0,0.0,0.0,327.12709944730653
169,2023-04-05,330.2831079513506,306.0471051293467,353.5231524737879,330.2831079513506,330.2831079513506,-0.6385461912642769,-0.6385461912642769,-0.6385461912642769,-0.6385461912642769,-0.6385461912642769,-0.6385461912642769,0.0,0.0,0.0,329.64456176008633
170,2023-04-06,330.5129650992993,307.9284830840739,355.4387627502534,330.5129650992993,330.5129650992993,0.2861432702044527,0.2861432702044527,0.2861432702044527,0.2861432702044527,0.2861432702044527,0.2861432702044527,0.0,0.0,0.0,330.79910836950376
171,2023-04-10,331.4323936910943,306.585971542717,353.46563043925306,331.4323936910943,331.4323936910943,-1.4859182363890302,-1.4859182363890302,-1.4859182363890302,-1.4859182363890302,-1.4859182363890302,-1.4859182363890302,0.0,0.0,0.0,329.9464754547053
172,2023-04-11,331.66225083904305,306.09269211612326,352.869487973945,331.66225083904305,331.66225083904305,-2.926151356092998,-2.926151356092998,-2.926151356092998,-2.926151356092998,-2.926151356092998,-2.926151356092998,0.0,0.0,0.0,328.73609948295007
173,2023-04-12,331.8921079869918,306.9341107531417,353.95361574405666,331.8921079869918,331.8921079869918,-0.6385461912627797,-0.6385461912627797,-0.6385461912627797,-0.6385461912627797,-0.6385461912627797,-0.6385461912627797,0.0,0.0,0.0,331.253561795729
174,2023-04-13,332.1219651349405,307.7699157880177,356.992903961311,332.1219651349405,332.1219651349405,0.28614327020437536,0.28614327020437536,0.28614327020437536,0.28614327020437536,0.28614327020437536,0.28614327020437536,0.0,0.0,0.0,332.4081084051449
175,2023-04-14,332.35182228288926,308.973999641678,357.09627504576105,332.35182228288926,332.35182228288926,-0.20246679171330026,-0.20246679171330026,-0.20246679171330026,-0.20246679171330026,-0.20246679171330026,-0.20246679171330026,0.0,0.0,0.0,332.149355491176
176,2023-04-17,334.0295169319761,308.4262498618402,356.4169704507547,334.0295169319761,334.0295169319761,-1.485918236391071,-1.485918236391071,-1.485918236391071,-1.485918236391071,-1.485918236391071,-1.485918236391071,0.0,0.0,0.0,332.54359869558505
177,2023-04-18,334.5887484816717,308.60127518999775,353.9550590176086,334.5887484816717,334.5887484816717,-2.9261513560982038,-2.9261513560982038,-2.9261513560982038,-2.9261513560982038,-2.9261513560982038,-2.9261513560982038,0.0,0.0,0.0,331.6625971255735
178,2023-04-19,335.1479800313673,311.4146059672614,357.9585779298164,335.1479800313673,335.1479800313673,-0.6385461912612821,-0.6385461912612821,-0.6385461912612821,-0.6385461912612821,-0.6385461912612821,-0.6385461912612821,0.0,0.0,0.0,334.509433840106
179,2023-04-20,335.7072115810629,313.43268344231757,360.69264846168784,335.7072115810629,335.7072115810629,0.28614327020358965,0.28614327020358965,0.28614327020358965,0.28614327020358965,0.28614327020358965,0.28614327020358965,0.0,0.0,0.0,335.9933548512665
180,2023-04-21,336.2664431307585,312.63069702636164,361.54103202096366,336.2664431307585,336.2664431307585,-0.20246679171254525,-0.20246679171254525,-0.20246679171254525,-0.20246679171254525,-0.20246679171254525,-0.20246679171254525,0.0,0.0,0.0,336.06397633904595
181,2023-04-24,337.94413777984533,312.03930524437897,361.10043127117615,337.94413777984533,337.94413777984533,-1.4859182363954824,-1.4859182363954824,-1.4859182363954824,-1.4859182363954824,-1.4859182363954824,-1.4859182363954824,0.0,0.0,0.0,336.45821954344984
182,2023-04-25,338.50336932954093,311.343078106244,359.75679421489053,338.50336932954093,338.50336932954093,-2.9261513560969865,-2.9261513560969865,-2.9261513560969865,-2.9261513560969865,-2.9261513560969865,-2.9261513560969865,0.0,0.0,0.0,335.57721797344396
183,2023-04-26,339.0626008792365,311.56564750114933,360.71996213095974,339.0626008792365,339.0626008792365,-0.6385461912690488,-0.6385461912690488,-0.6385461912690488,-0.6385461912690488,-0.6385461912690488,-0.6385461912690488,0.0,0.0,0.0,338.4240546879675
184,2023-04-27,340.12153195521404,316.5959444639357,364.16787093181637,340.12153195521404,340.12153195521404,0.28614327020315816,0.28614327020315816,0.28614327020315816,0.28614327020315816,0.28614327020315816,0.28614327020315816,0.0,0.0,0.0,340.4076752254172
185,2023-04-28,341.18046303119155,316.9915617521859,364.03694710700455,341.18046303119155,341.18046303119155,-0.20246679171179027,-0.20246679171179027,-0.20246679171179027,-0.20246679171179027,-0.20246679171179027,-0.20246679171179027,0.0,0.0,0.0,340.97799623947975
